symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
KRAS.JK,2024-09-30,"{""total_current_asset"": 574217000.0, ""total_non_current_asset"": 2179959000.0, ""total_asset"": 2754176000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 71453000.0, ""total_current_liabilities"": 2187388000.0, ""total_non_current_liabilities"": 243279000.0, ""total_liabilities"": 2430667000.0, ""total_equity"": 323509000.0, ""total_debt"": 1918414000.0, ""stockholders_equity"": 356010000.0}","{""total_revenue"": 657520000.0, ""cost_of_revenue"": 593232000.0, ""gross_income"": 64288000.0, ""operating_expense"": 84999000.0, ""operating_income"": 149287000.0, ""non_operating_income_or_loss"": -332562000.0, ""pretax_income"": -183275000.0, ""income_taxes"": -3423000.0, ""minorities"": -1474000.0, ""net_income"": -185224000.0, ""interest_expense_non_operating"": 94397000.0, ""ebit"": -88878000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 19294166.666666668}","{""operating_cash_flow"": 17059000.0, ""investing_cash_flow"": -53684000.0, ""financing_cash_flow"": 702000.0, ""net_increased_decreased"": -35923000.0, ""capital_expenditure"": 12026000.0, ""free_cash_flow"": 29085000.0}"
ABDA.JK,2024-09-30,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 2781587034000.0, ""cash_only"": 527977924000.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 1234574573000.0, ""total_equity"": 1547012461000.0, ""total_debt"": null, ""stockholders_equity"": 1546966863000.0}","{""total_revenue"": 634443454000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": 37626003000.0, ""non_operating_income_or_loss"": null, ""pretax_income"": 49874085000.0, ""income_taxes"": -12248082000.0, ""minorities"": null, ""net_income"": 37626003000.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 616933.131147541}","{""operating_cash_flow"": -256554000.0, ""investing_cash_flow"": -194417901000.0, ""financing_cash_flow"": null, ""net_increased_decreased"": -194674455000.0, ""capital_expenditure"": 3611953000.0, ""free_cash_flow"": 3355399000.0}"
GTBO.JK,2024-09-30,"{""total_current_asset"": 10189954.0, ""total_non_current_asset"": 46186342.0, ""total_asset"": 56376296.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2722479.0, ""total_current_liabilities"": 3914813.0, ""total_non_current_liabilities"": 2169423.0, ""total_liabilities"": 6084236.0, ""total_equity"": 50292060.0, ""total_debt"": null, ""stockholders_equity"": 50292060.0}","{""total_revenue"": 23628797.0, ""cost_of_revenue"": 16119085.0, ""gross_income"": 7509712.0, ""operating_expense"": 6600373.0, ""operating_income"": 14110085.0, ""non_operating_income_or_loss"": -13352334.0, ""pretax_income"": 757751.0, ""income_taxes"": -166705.0, ""minorities"": null, ""net_income"": 591046.0, ""interest_expense_non_operating"": 31160.0, ""ebit"": 788911.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2500000000.0}","{""operating_cash_flow"": -699204.0, ""investing_cash_flow"": -3819.0, ""financing_cash_flow"": -700000.0, ""net_increased_decreased"": -1403023.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
PEVE.JK,2024-09-30,"{""total_current_asset"": 1068304367213.0, ""total_non_current_asset"": 34625335277.0, ""total_asset"": 1102929702490.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6718123749.0, ""total_current_liabilities"": 792676565257.0, ""total_non_current_liabilities"": 45995964177.0, ""total_liabilities"": 838672529434.0, ""total_equity"": 264257173056.0, ""total_debt"": 145830733459.0, ""stockholders_equity"": 264256577627.0}","{""total_revenue"": 2191894493672.0, ""cost_of_revenue"": 1928680610506.0, ""gross_income"": 263213883166.0, ""operating_expense"": 216348024383.0, ""operating_income"": 479561907549.0, ""non_operating_income_or_loss"": -438138682234.0, ""pretax_income"": 41423225315.0, ""income_taxes"": -9113109569.0, ""minorities"": -186044.0, ""net_income"": 32310301790.0, ""interest_expense_non_operating"": 5396924826.0, ""ebit"": 46820150141.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1765590261.7486339}","{""operating_cash_flow"": -65548185582.0, ""investing_cash_flow"": -5150875188.0, ""financing_cash_flow"": 72925084933.0, ""net_increased_decreased"": 2226024163.0, ""capital_expenditure"": 5473275188.0, ""free_cash_flow"": -60074910394.0}"
ALKA.JK,2024-09-30,"{""total_current_asset"": 263730004000.0, ""total_non_current_asset"": 10865251000.0, ""total_asset"": 274595255000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 173425126000.0, ""total_current_liabilities"": 55016206000.0, ""total_non_current_liabilities"": 2356481000.0, ""total_liabilities"": 57372687000.0, ""total_equity"": 217222568000.0, ""total_debt"": 90000000.0, ""stockholders_equity"": 217101046000.0}","{""total_revenue"": 38670638000.0, ""cost_of_revenue"": 34612956000.0, ""gross_income"": 4057682000.0, ""operating_expense"": 11575779000.0, ""operating_income"": 15633461000.0, ""non_operating_income_or_loss"": -13029156000.0, ""pretax_income"": 2604305000.0, ""income_taxes"": 445000.0, ""minorities"": 110477000.0, ""net_income"": 2494273000.0, ""interest_expense_non_operating"": 39584000.0, ""ebit"": 2643889000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 507998574.33808553}","{""operating_cash_flow"": -144290375000.0, ""investing_cash_flow"": -4144668000.0, ""financing_cash_flow"": -66141000.0, ""net_increased_decreased"": -148501184000.0, ""capital_expenditure"": 4144668000.0, ""free_cash_flow"": -140145707000.0}"
RGAS.JK,2024-09-30,"{""total_current_asset"": 74984212113.0, ""total_non_current_asset"": 27093713441.0, ""total_asset"": 102077925554.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 20590700326.0, ""total_current_liabilities"": 10145363938.0, ""total_non_current_liabilities"": 3391097264.0, ""total_liabilities"": 13536461202.0, ""total_equity"": 88541464352.0, ""total_debt"": 2695000000.0, ""stockholders_equity"": 88464480685.0}","{""total_revenue"": 52737867260.0, ""cost_of_revenue"": 35045833153.0, ""gross_income"": 17692034107.0, ""operating_expense"": 13052508141.0, ""operating_income"": 30744542248.0, ""non_operating_income_or_loss"": -26583048548.0, ""pretax_income"": 4161493700.0, ""income_taxes"": -1086387380.0, ""minorities"": -6389318.0, ""net_income"": 3081495638.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1460424472.9857821}","{""operating_cash_flow"": -6809225295.0, ""investing_cash_flow"": -4204631245.0, ""financing_cash_flow"": 8199746860.0, ""net_increased_decreased"": -2814109680.0, ""capital_expenditure"": 4206382086.0, ""free_cash_flow"": -2602843209.0}"
ACST.JK,2024-09-30,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 3192575000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 373994000000.0, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 3083042000000.0, ""total_equity"": 109533000000.0, ""total_debt"": null, ""stockholders_equity"": 88177000000.0}","{""total_revenue"": 2110937000000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": -288930000000.0, ""income_taxes"": 2507000000.0, ""minorities"": -353000000.0, ""net_income"": -286070000000.0, ""interest_expense_non_operating"": 60240000000.0, ""ebit"": -228690000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 12675.16}","{""operating_cash_flow"": 97385000000.0, ""investing_cash_flow"": -16632000000.0, ""financing_cash_flow"": -5217000000.0, ""net_increased_decreased"": 75536000000.0, ""capital_expenditure"": 19368000000.0, ""free_cash_flow"": 116753000000.0}"
NTBK.JK,2024-09-30,"{""total_current_asset"": 119882368451.0, ""total_non_current_asset"": 21011176839.0, ""total_asset"": 140893545290.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 7229994544.0, ""total_current_liabilities"": 40773109708.0, ""total_non_current_liabilities"": 5541923210.0, ""total_liabilities"": 46315032918.0, ""total_equity"": 94578512372.0, ""total_debt"": 5684803477.0, ""stockholders_equity"": 94578312372.0}","{""total_revenue"": 55976949324.0, ""cost_of_revenue"": 45940494365.0, ""gross_income"": 10036454959.0, ""operating_expense"": 9452930966.0, ""operating_income"": 19489385925.0, ""non_operating_income_or_loss"": -19175386506.0, ""pretax_income"": 313999419.0, ""income_taxes"": -262194086.0, ""minorities"": null, ""net_income"": 51805333.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2726596473.684211}","{""operating_cash_flow"": -8475684296.0, ""investing_cash_flow"": -391652700.0, ""financing_cash_flow"": -5675386423.0, ""net_increased_decreased"": -14542723419.0, ""capital_expenditure"": 392052700.0, ""free_cash_flow"": -8083631596.0}"
MDIA.JK,2024-09-30,"{""total_current_asset"": 7135953329000.0, ""total_non_current_asset"": 843102916000.0, ""total_asset"": 7979056245000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6546439000.0, ""total_current_liabilities"": 5849950150000.0, ""total_non_current_liabilities"": 97982437000.0, ""total_liabilities"": 5947932587000.0, ""total_equity"": 2031123658000.0, ""total_debt"": 1716061494000.0, ""stockholders_equity"": 2013516146000.0}","{""total_revenue"": 483469043000.0, ""cost_of_revenue"": 245304280000.0, ""gross_income"": 238164763000.0, ""operating_expense"": 208200047000.0, ""operating_income"": 446364810000.0, ""non_operating_income_or_loss"": -336427057000.0, ""pretax_income"": 109937753000.0, ""income_taxes"": -9493715000.0, ""minorities"": -173414000.0, ""net_income"": 100617452000.0, ""interest_expense_non_operating"": 94282716000.0, ""ebit"": 204220469000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 39215538.4}","{""operating_cash_flow"": 4078960000.0, ""investing_cash_flow"": -5952800000.0, ""financing_cash_flow"": -920973000.0, ""net_increased_decreased"": -2794813000.0, ""capital_expenditure"": 6394349000.0, ""free_cash_flow"": 10473309000.0}"
BMRI.JK,2024-09-30,"{""gross_loan"": 1541981352000000.0, ""allowance_for_loans"": 49375685000000.0, ""net_loan"": 1591357037000000.0, ""non_loan_asset"": null, ""total_asset"": 2323990548000000.0, ""total_earning_assets"": null, ""cash_only"": 24344090000000.0, ""total_cash_and_due_from_banks"": 71017399000000.0, ""current_account"": 560774998000000.0, ""savings_account"": 555405642000000.0, ""time_deposit"": 321225019000000.0, ""total_deposit"": 1437405659000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 1791894454000000.0, ""total_equity"": 301337494000000.0, ""total_debt"": null, ""stockholders_equity"": 272119367000000.0, ""non_loan_assets"": 732633511000000.0}","{""interest_income"": 110636512000000.0, ""interest_expense"": 36033401000000.0, ""net_interest_income"": 146669913000000.0, ""premium_income"": 8112628000000.0, ""premium_expense"": 6810652000000.0, ""net_premium_income"": 14923280000000.0, ""non_interest_income"": null, ""total_revenue"": null, ""operating_income"": 57325982000000.0, ""operating_expense"": null, ""provision"": 9702005000000.0, ""non_operating_income_or_loss"": -18569000000.0, ""pretax_income"": 57344551000000.0, ""income_taxes"": -11261297000000.0, ""minorities"": 4065900000000.0, ""net_income"": 50149154000000.0, ""diluted_shares_outstanding"": 93332.49072613785}","{""high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""net_cash_flow"": null, ""operating_cash_flow"": -38454713000000.0, ""investing_cash_flow"": 24932565000000.0, ""financing_cash_flow"": -25071041000000.0, ""net_increased_decreased"": -38593189000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null, ""total_high_quality_liquid_asset"": null}"
NIKL.JK,2024-09-30,"{""total_current_asset"": 104863323.0, ""total_non_current_asset"": 28113697.0, ""total_asset"": 132977020.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3704060.0, ""total_current_liabilities"": 76191286.0, ""total_non_current_liabilities"": 2318581.0, ""total_liabilities"": 78509867.0, ""total_equity"": 54467153.0, ""total_debt"": 68686364.0, ""stockholders_equity"": 54467153.0}","{""total_revenue"": 115315009.0, ""cost_of_revenue"": 109812637.0, ""gross_income"": 5502372.0, ""operating_expense"": 4810644.0, ""operating_income"": 10313016.0, ""non_operating_income_or_loss"": -11005372.0, ""pretax_income"": -692356.0, ""income_taxes"": -591585.0, ""minorities"": null, ""net_income"": -1283941.0, ""interest_expense_non_operating"": 2476672.0, ""ebit"": 1784316.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2567882000.0}","{""operating_cash_flow"": -15260170.0, ""investing_cash_flow"": -389258.0, ""financing_cash_flow"": 9336326.0, ""net_increased_decreased"": -6313102.0, ""capital_expenditure"": 661084.0, ""free_cash_flow"": -14599086.0}"
CRAB.JK,2024-09-30,"{""total_current_asset"": 252952631660.0, ""total_non_current_asset"": 59343567551.0, ""total_asset"": 312296199211.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 20247628279.0, ""total_current_liabilities"": 94213718311.0, ""total_non_current_liabilities"": 14699190812.0, ""total_liabilities"": 108912909123.0, ""total_equity"": 203383290088.0, ""total_debt"": 48470440459.0, ""stockholders_equity"": 203383290088.0}","{""total_revenue"": 436638745174.0, ""cost_of_revenue"": 377458988277.0, ""gross_income"": 59179756897.0, ""operating_expense"": 35196355600.0, ""operating_income"": 94376112497.0, ""non_operating_income_or_loss"": -76815244781.0, ""pretax_income"": 17560867716.0, ""income_taxes"": -3989727720.0, ""minorities"": null, ""net_income"": 13571139996.0, ""interest_expense_non_operating"": 4814412560.0, ""ebit"": 22375280276.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1949876436.2068965}","{""operating_cash_flow"": 51794012892.0, ""investing_cash_flow"": -2670028942.0, ""financing_cash_flow"": -47744145166.0, ""net_increased_decreased"": 1379838784.0, ""capital_expenditure"": 3031560353.0, ""free_cash_flow"": 54825573245.0}"
PICO.JK,2024-09-30,"{""total_current_asset"": 304934606683.0, ""total_non_current_asset"": 358762041359.0, ""total_asset"": 663696648042.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1722871605.0, ""total_current_liabilities"": 204101544968.0, ""total_non_current_liabilities"": 250689241464.0, ""total_liabilities"": 454790786432.0, ""total_equity"": 208905861610.0, ""total_debt"": 141151747248.0, ""stockholders_equity"": 208905861610.0}","{""total_revenue"": 456942573943.0, ""cost_of_revenue"": 404502125032.0, ""gross_income"": 52440448911.0, ""operating_expense"": 30246729458.0, ""operating_income"": 82687178369.0, ""non_operating_income_or_loss"": -78823923763.0, ""pretax_income"": 3863254606.0, ""income_taxes"": 91063864.0, ""minorities"": null, ""net_income"": 3954318470.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 568149205.4597701}","{""operating_cash_flow"": -28683097850.0, ""investing_cash_flow"": -942007336.0, ""financing_cash_flow"": 26081854600.0, ""net_increased_decreased"": -3543250586.0, ""capital_expenditure"": 2123236725.0, ""free_cash_flow"": -26559861125.0}"
