symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
AMIN.JK,2024-06-30,"{""total_current_assets"": 234817115695.0, ""total_non_current_assets"": 101985933878.0, ""total_assets"": 336803049573.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 12362269319.0, ""total_current_liabilities"": 149913938525.0, ""total_non_current_liabilities"": 13264503798.0, ""total_liabilities"": 163178442323.0, ""total_equity"": 173624607250.0, ""total_debt"": 49099285859.0, ""stockholders_equity"": 173624607250.0}","{""total_revenue"": 166662051378.0, ""cost_of_revenue"": 145371717842.0, ""gross_income"": 21290333536.0, ""operating_expenses"": 8960333803.0, ""operating_income"": 30250667339.0, ""non_operating_income"": -20311951099.0, ""pretax_income"": 9938716240.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 9938716240.0, ""interest_expense_non_operating"": 2417091637.0, ""ebit"": 12355807877.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1080295243.478261}","{""net_operating_cash_flow"": 11518190660.0, ""net_investing_cash_flow"": -1133024408.0, ""net_financing_cash_flow"": -6952270005.0, ""net_increased_decreased"": 3432896247.0, ""capital_expenditure"": 1133024408.0, ""free_cash_flow"": 12651215068.0}"
PORT.JK,2024-06-30,"{""total_current_assets"": 639100035000.0, ""total_non_current_assets"": 1890803805000.0, ""total_assets"": 2529903840000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 278378805000.0, ""total_current_liabilities"": 198337524000.0, ""total_non_current_liabilities"": 1362233467000.0, ""total_liabilities"": 1560570991000.0, ""total_equity"": 969332849000.0, ""total_debt"": 1438903859000.0, ""stockholders_equity"": 914499319000.0}","{""total_revenue"": 581379495000.0, ""cost_of_revenue"": 423205483000.0, ""gross_income"": 158174012000.0, ""operating_expenses"": 38991476000.0, ""operating_income"": 197165488000.0, ""non_operating_income"": -319561796000.0, ""pretax_income"": -122396308000.0, ""income_taxes"": -17822778000.0, ""minorities"": 4094485000.0, ""net_income"": -144313571000.0, ""interest_expense_non_operating"": 36052707000.0, ""ebit"": -86343601000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2813678514.330279}","{""net_operating_cash_flow"": 141226309000.0, ""net_investing_cash_flow"": -282464000.0, ""net_financing_cash_flow"": -87744897000.0, ""net_increased_decreased"": 53198948000.0, ""capital_expenditure"": 3533064000.0, ""free_cash_flow"": 144759373000.0}"
KRAS.JK,2024-06-30,"{""total_current_assets"": 590600000.0, ""total_non_current_assets"": 2124776000.0, ""total_assets"": 2715376000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 99270000.0, ""total_current_liabilities"": 2076544000.0, ""total_non_current_liabilities"": 226162000.0, ""total_liabilities"": 2302706000.0, ""total_equity"": 412670000.0, ""total_debt"": 1828084000.0, ""stockholders_equity"": 439542000.0}","{""total_revenue"": 444673000.0, ""cost_of_revenue"": 396441000.0, ""gross_income"": 48232000.0, ""operating_expenses"": 56363000.0, ""operating_income"": 104595000.0, ""non_operating_income"": -161325000.0, ""pretax_income"": -56730000.0, ""income_taxes"": -3270000.0, ""minorities"": 4155000.0, ""net_income"": -64155000.0, ""interest_expense_non_operating"": 61933000.0, ""ebit"": 5203000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 19702014.78687866}","{""net_operating_cash_flow"": -2304000.0, ""net_investing_cash_flow"": 1293000.0, ""net_financing_cash_flow"": -579000.0, ""net_increased_decreased"": -1590000.0, ""capital_expenditure"": 5380000.0, ""free_cash_flow"": 3076000.0}"
ABDA.JK,2024-06-30,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 2657877303000.0, ""cash_only"": 743167027000.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 1138494393000.0, ""total_equity"": 1519382910000.0, ""total_debt"": null, ""stockholders_equity"": 1519337139000.0}","{""total_revenue"": 435064998000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": 38880265000.0, ""non_operating_income"": null, ""pretax_income"": 40048602000.0, ""income_taxes"": -1168337000.0, ""minorities"": null, ""net_income"": 38880265000.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 617258.7936507936}","{""net_operating_cash_flow"": -11233017000.0, ""net_investing_cash_flow"": 31747665000.0, ""net_financing_cash_flow"": 0.0, ""net_increased_decreased"": 20514648000.0, ""capital_expenditure"": 3246370000.0, ""free_cash_flow"": -7986647000.0}"
PEVE.JK,2024-06-30,"{""total_current_assets"": 1018379579884.0, ""total_non_current_assets"": 32892532562.0, ""total_assets"": 1051272112446.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4229163640.0, ""total_current_liabilities"": 756609862296.0, ""total_non_current_liabilities"": 44247740660.0, ""total_liabilities"": 800857602956.0, ""total_equity"": 250414509490.0, ""total_debt"": 94186434811.0, ""stockholders_equity"": 250413844173.0}","{""total_revenue"": 1425257031260.0, ""cost_of_revenue"": 1255253758238.0, ""gross_income"": 170003273022.0, ""operating_expenses"": 143088498869.0, ""operating_income"": 313091771891.0, ""non_operating_income"": -289415562441.0, ""pretax_income"": 23676209450.0, ""income_taxes"": -5208757270.0, ""minorities"": -116156.0, ""net_income"": 18467568336.0, ""interest_expense_non_operating"": 3089861338.0, ""ebit"": 26766070788.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1765541905.9273422}","{""net_operating_cash_flow"": -18861825787.0, ""net_investing_cash_flow"": -2681896444.0, ""net_financing_cash_flow"": 21280786285.0, ""net_increased_decreased"": -262935946.0, ""capital_expenditure"": 3004296444.0, ""free_cash_flow"": -15857529343.0}"
RGAS.JK,2024-06-30,"{""total_current_assets"": 64800862330.0, ""total_non_current_assets"": 26724546405.0, ""total_assets"": 91525408735.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 23353650173.0, ""total_current_liabilities"": 2779287505.0, ""total_non_current_liabilities"": 696097264.0, ""total_liabilities"": 3475384769.0, ""total_equity"": 88050023966.0, ""total_debt"": null, ""stockholders_equity"": 87974488177.0}","{""total_revenue"": 34131284852.0, ""cost_of_revenue"": 20342592683.0, ""gross_income"": 13788692169.0, ""operating_expenses"": 10306459293.0, ""operating_income"": 24095151462.0, ""non_operating_income"": -20899492812.0, ""pretax_income"": 3195658650.0, ""income_taxes"": -607253856.0, ""minorities"": -7837196.0, ""net_income"": 2596241990.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1466803384.180791}","{""net_operating_cash_flow"": 786146419.0, ""net_investing_cash_flow"": -845160751.0, ""net_financing_cash_flow"": 7854500.0, ""net_increased_decreased"": -51159832.0, ""capital_expenditure"": 861912094.0, ""free_cash_flow"": 1648058513.0}"
MDIA.JK,2024-06-30,"{""total_current_assets"": 7122686235000.0, ""total_non_current_assets"": 855381718000.0, ""total_assets"": 7978067953000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4546905000.0, ""total_current_liabilities"": 6185330038000.0, ""total_non_current_liabilities"": 97272615000.0, ""total_liabilities"": 6282602653000.0, ""total_equity"": 1695465300000.0, ""total_debt"": 1861671607000.0, ""stockholders_equity"": 1677754152000.0}","{""total_revenue"": 307506579000.0, ""cost_of_revenue"": 146727162000.0, ""gross_income"": 160779417000.0, ""operating_expenses"": 140493983000.0, ""operating_income"": 301273400000.0, ""non_operating_income"": -529183751000.0, ""pretax_income"": -227910351000.0, ""income_taxes"": -7303969000.0, ""minorities"": -69778000.0, ""net_income"": -235144542000.0, ""interest_expense_non_operating"": 94128891000.0, ""ebit"": -133781460000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 39215538.4}","{""net_operating_cash_flow"": -1067180000.0, ""net_investing_cash_flow"": -3198454000.0, ""net_financing_cash_flow"": -528713000.0, ""net_increased_decreased"": -4794347000.0, ""capital_expenditure"": 3482502000.0, ""free_cash_flow"": 2415322000.0}"
MCOR.JK,2024-06-30,"{""gross_loan"": 22730956000000.0, ""allowance_for_loans"": 598942000000.0, ""net_loan"": 23329898000000.0, ""non_loan_asset"": null, ""total_assets"": 31480595000000.0, ""total_earning_assets"": null, ""cash_only"": 239133000000.0, ""total_cash_and_due_from_banks"": 489692000000.0, ""current_account"": 4118828000000.0, ""savings_account"": 1153743000000.0, ""time_deposits"": 17398304000000.0, ""total_deposits"": 22670875000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 24793772000000.0, ""total_equity"": 6686823000000.0, ""total_debt"": null, ""stockholders_equity"": 6686823000000.0, ""non_loan_assets"": 8150697000000.0}","{""interest_income"": 1035836000000.0, ""interest_expenses"": 520522000000.0, ""net_interest_income"": 1556358000000.0, ""premium_income"": null, ""premium_expenses"": null, ""net_premium_income"": null, ""non_interest_income"": null, ""total_revenue"": null, ""operating_expenses"": null, ""provision_for_impairment"": 87315000000.0, ""operating_income"": 209679000000.0, ""non_operating_income"": 28471000000.0, ""pretax_income"": 189828000000.0, ""income_taxes"": -41762000000.0, ""minorities"": null, ""net_income"": 148066000000.0, ""diluted_shares_outstanding"": 37965.64102564102}","{""total_high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""total_net_cash_outflow"": null, ""net_operating_cash_flow"": 1834505000000.0, ""net_investing_cash_flow"": -558823000000.0, ""net_financing_cash_flow"": -462085000000.0, ""net_increased_decreased"": 813597000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null}"
NTBK.JK,2024-06-30,"{""total_current_assets"": 116598637230.0, ""total_non_current_assets"": 21354649499.0, ""total_assets"": 137953286729.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 5901848680.0, ""total_current_liabilities"": 37884154916.0, ""total_non_current_liabilities"": 5474725715.0, ""total_liabilities"": 43358880631.0, ""total_equity"": 94594406098.0, ""total_debt"": 5792531859.0, ""stockholders_equity"": 94594406098.0}","{""total_revenue"": 38119860373.0, ""cost_of_revenue"": 31574482442.0, ""gross_income"": 6545377931.0, ""operating_expenses"": 6197897215.0, ""operating_income"": 12743275146.0, ""non_operating_income"": -12529787752.0, ""pretax_income"": 213487394.0, ""income_taxes"": -195238066.0, ""minorities"": null, ""net_income"": 18249328.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2607046857.142857}","{""net_operating_cash_flow"": -10206662742.0, ""net_investing_cash_flow"": -83790000.0, ""net_financing_cash_flow"": -5580416541.0, ""net_increased_decreased"": -15870869283.0, ""capital_expenditure"": 83790000.0, ""free_cash_flow"": -10122872742.0}"
BMRI.JK,2024-06-30,"{""gross_loan"": 1487438239000000.0, ""allowance_for_loans"": 50866430000000.0, ""net_loan"": 1538304669000000.0, ""non_loan_asset"": null, ""total_assets"": 2257801434000000.0, ""total_earning_assets"": null, ""cash_only"": 24063481000000.0, ""total_cash_and_due_from_banks"": 73870852000000.0, ""current_account"": 577715577000000.0, ""savings_account"": 547557925000000.0, ""time_deposits"": 300321369000000.0, ""total_deposits"": 1425594871000000.0, ""other_interest_bearing_liabilities"": null, ""non_interest_bearing_liabilities"": null, ""total_liabilities"": 1749434246000000.0, ""total_equity"": 282332541000000.0, ""total_debt"": null, ""stockholders_equity"": 254353493000000.0, ""non_loan_assets"": 719496765000000.0}","{""interest_income"": 72223848000000.0, ""interest_expenses"": 23142786000000.0, ""net_interest_income"": 95366634000000.0, ""premium_income"": 5305289000000.0, ""premium_expenses"": 4203810000000.0, ""net_premium_income"": 9509099000000.0, ""non_interest_income"": null, ""total_revenue"": null, ""operating_expenses"": null, ""provision_for_impairment"": 7090345000000.0, ""operating_income"": 36605750000000.0, ""non_operating_income"": -625000000.0, ""pretax_income"": 36605125000000.0, ""income_taxes"": -7334398000000.0, ""minorities"": 2720087000000.0, ""net_income"": 31990814000000.0, ""diluted_shares_outstanding"": 92359.689706752}","{""total_high_quality_liquid_asset"": null, ""cash_outflow"": null, ""cash_inflow"": null, ""total_net_cash_outflow"": null, ""net_operating_cash_flow"": -14989022000000.0, ""net_investing_cash_flow"": 12580558000000.0, ""net_financing_cash_flow"": -39105908000000.0, ""net_increased_decreased"": -41514372000000.0, ""realized_capital_goods_investment"": null, ""free_cash_flow"": null}"
NIKL.JK,2024-06-30,"{""total_current_assets"": 83793552.0, ""total_non_current_assets"": 28315903.0, ""total_assets"": 112109455.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6313023.0, ""total_current_liabilities"": 58260797.0, ""total_non_current_liabilities"": 1906744.0, ""total_liabilities"": 60167541.0, ""total_equity"": 51941914.0, ""total_debt"": 52753029.0, ""stockholders_equity"": 51941914.0}","{""total_revenue"": 72046510.0, ""cost_of_revenue"": 70816515.0, ""gross_income"": 1229995.0, ""operating_expenses"": 3381028.0, ""operating_income"": 4611023.0, ""non_operating_income"": -7942931.0, ""pretax_income"": -3331908.0, ""income_taxes"": -514812.0, ""minorities"": null, ""net_income"": -3846720.0, ""interest_expense_non_operating"": 1601974.0, ""ebit"": -1729934.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2564480000.0}","{""net_operating_cash_flow"": 3825453.0, ""net_investing_cash_flow"": -256827.0, ""net_financing_cash_flow"": -7217034.0, ""net_increased_decreased"": -3648408.0, ""capital_expenditure"": 528653.0, ""free_cash_flow"": 4354106.0}"
CRAB.JK,2024-06-30,"{""total_current_assets"": 261583359505.0, ""total_non_current_assets"": 60129245687.0, ""total_assets"": 321712605192.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 23803073781.0, ""total_current_liabilities"": 105741143876.0, ""total_non_current_liabilities"": 14429345300.0, ""total_liabilities"": 120170489176.0, ""total_equity"": 201542116016.0, ""total_debt"": 55769588126.0, ""stockholders_equity"": 201542116016.0}","{""total_revenue"": 281908851645.0, ""cost_of_revenue"": 248569612862.0, ""gross_income"": 33339238783.0, ""operating_expenses"": 21772344598.0, ""operating_income"": 55111583381.0, ""non_operating_income"": -45067792217.0, ""pretax_income"": 10043791164.0, ""income_taxes"": -2213825240.0, ""minorities"": null, ""net_income"": 7829965924.0, ""interest_expense_non_operating"": 4124143232.0, ""ebit"": 14167934396.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1947752717.4129355}","{""net_operating_cash_flow"": 44224829034.0, ""net_investing_cash_flow"": -2302305045.0, ""net_financing_cash_flow"": -36223947109.0, ""net_increased_decreased"": 5698576880.0, ""capital_expenditure"": 2302305045.0, ""free_cash_flow"": 46527134079.0}"
CNTX.JK,2024-06-30,"{""total_current_assets"": 13523217.0, ""total_non_current_assets"": 17301825.0, ""total_assets"": 30825042.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 172351.0, ""total_current_liabilities"": 52423429.0, ""total_non_current_liabilities"": 2352879.0, ""total_liabilities"": 54776308.0, ""total_equity"": -23951266.0, ""total_debt"": 21000000.0, ""stockholders_equity"": -23951266.0}","{""total_revenue"": 13594034.0, ""cost_of_revenue"": 13979540.0, ""gross_income"": -385506.0, ""operating_expenses"": 1668152.0, ""operating_income"": 1282646.0, ""non_operating_income"": -4998167.0, ""pretax_income"": -3715521.0, ""income_taxes"": 0.0, ""minorities"": null, ""net_income"": -3715521.0, ""interest_expense_non_operating"": 1426750.0, ""ebit"": -2288771.0, ""ebitda"": null, ""diluted_shares_outstanding"": 185776050.0}","{""net_operating_cash_flow"": -1933963.0, ""net_investing_cash_flow"": -166609.0, ""net_financing_cash_flow"": 2200000.0, ""net_increased_decreased"": 99428.0, ""capital_expenditure"": 161691.0, ""free_cash_flow"": -1772272.0}"
